[2014-02-06 01:03:04] lukeis, quitting. (Quit: Leaving.)
[2014-02-06 05:39:21] smccarthy, quitting. (Remote host closed the connection)
[2014-02-06 08:17:10] ddary, joining. (#selendroid)
[2014-02-06 09:32:04] sascha_, joining. (#selendroid)
[2014-02-06 10:25:32] ddary_, joining. (#selendroid)
[2014-02-06 10:25:35] ddary_, leaving. (#selendroid)
[2014-02-06 11:01:51] ddary, quitting. (Quit: ddary)
[2014-02-06 11:50:38] bhans1, quitting. (Ping timeout: 245 seconds)
[2014-02-06 12:46:42] ddary, joining. (#selendroid)
