[2016-01-22 00:48:50] lukeis, quitting. (Quit: Leaving.)
[2016-01-22 04:59:36] smccarthy, quitting. (Remote host closed the connection)
[2016-01-22 06:10:02] smccarthy, joining. (#selendroid)
[2016-01-22 12:33:52] simonstewart, joining. (#selendroid)
[2016-01-22 13:47:14] smccarthy, quitting. (Remote host closed the connection)
[2016-01-22 13:47:50] smccarthy, joining. (#selendroid)
[2016-01-22 15:40:01] smccarthy, quitting. (Quit: Leaving...)
[2016-01-22 15:46:36] smccarthy, joining. (#selendroid)
[2016-01-22 17:51:30] lukeis, joining. (#selendroid)
