[2016-01-12 00:06:39] lukeis, quitting. (Quit: Leaving.)
[2016-01-12 00:11:08] lukeis, joining. (#selendroid)
[2016-01-12 00:58:24] lukeis, quitting. (Ping timeout: 250 seconds)
[2016-01-12 01:36:43] smccarthy, quitting. (Read error: Connection reset by peer)
[2016-01-12 01:40:17] smccarthy, joining. (#selendroid)
[2016-01-12 03:43:40] athicarla, joining. (#selendroid)
[2016-01-12 04:31:24] athicarla, quitting. (Ping timeout: 256 seconds)
[2016-01-12 05:20:55] smccarthy, quitting. (Remote host closed the connection)
[2016-01-12 11:44:43] simonstewart, joining. (#selendroid)
