[2016-02-02 01:01:05] lukeis, quitting. (Quit: Leaving.)
[2016-02-02 06:37:57] smccarth_, quitting. (Remote host closed the connection)
[2016-02-02 13:49:22] smccarthy, joining. (#selendroid)
[2016-02-02 15:36:23] smccarthy, quitting. (Remote host closed the connection)
[2016-02-02 15:47:30] smccarthy, joining. (#selendroid)
[2016-02-02 17:30:13] lukeis, joining. (#selendroid)
[2016-02-02 20:12:02] [b__b], quitting. (*.net *.split)
[2016-02-02 20:13:31] [b__b], joining. (#selendroid)
[2016-02-02 23:53:48] lukeis, quitting. (Quit: Leaving.)
